42.876112;-78.022883;Pavilion;2495
41.562038;-73.602627;Pawling;8463
40.899648;-73.803675;Pelham;12396
42.997559;-78.434744;Pembroke;4292
43.087002;-78.727810;Pendleton;6397
43.156071;-77.447249;Penfield;36242
43.079663;-77.447249;Perinton;46462
42.715618;-78.005562;Perry;4616
42.456450;-79.001981;Perrysburg;1626
42.385339;-78.936147;Persia;2404
43.017574;-74.194020;Perth;3646
44.578379;-73.526803;Peru;6998
42.775469;-73.347290;Petersburgh;1525
42.582847;-75.781026;Pharsalia;593
42.957564;-77.057471;Phelps;7072
44.154504;-75.708824;Philadelphia;1947
41.432483;-73.912467;Philipstown;9662
44.231988;-74.568598;Piercefield;310
44.542284;-75.011865;Pierrepont;2589
42.556452;-78.152787;Pike;1114
43.828658;-75.783659;Pinckney;329
41.979814;-73.655960;Pine Plains;2473
